,0,1,2,3,4,5
0,-1.887931723573826,-0.9060920232660131,-0.4878802293209607,-0.539745400155035,0.996314648155255,0.04384996692251482
1,-0.7646826189167096,-2.109253616645155,1.0973090750302372,-0.4836628097140373,0.8607533399623002,-0.2351866889293323
2,-0.8473937750597197,-1.072161075407048,0.41216994342262614,-0.4335588109603886,0.7705140033084142,0.018630393302634975
3,-0.1965851845798919,-0.809008222494308,-0.8186299225874457,0.292815678978779,0.9099099434696175,-0.2848399597977639
4,-0.8409204603088656,-0.07253572590994999,-1.0053154679172605,2.3280951103846252,-1.0236433658477346,0.793558537356431
5,-0.18373603401510769,-0.8399459511431033,0.35781512452278047,-0.7483438477231814,-1.4661116086001633,0.3597420621569784
6,14.105504187345126,7.060417480841092,0.32257751165621174,-2.481053142730116,-0.8029859576530399,1.568144502595256
7,-1.8569604270066733,-0.5319001347240524,0.8340538743195416,-1.1206689737334896,0.9716600339834522,0.23147752610360248
8,-0.6608701981289747,-1.7054511377334514,-0.4373032501245732,0.6189586840279291,1.3568393545626545,0.038402801345973465
9,-2.8265576122709795,1.2876900943618619,-0.35969882180804263,-0.3794561900604876,-0.34943110504385066,2.240519385348621
10,-0.9774239909968298,-1.4019522998150544,0.06742498781965262,0.041529168804644044,1.0422580494786424,0.3455017557701093
11,-1.0140950974134622,0.9164856838067211,0.8505214093864092,0.9693684179844516,0.12023213347086484,-0.8209031287639481
12,-1.6619381541506981,1.6737977390653545,0.10534721388653089,0.13333437509836724,0.10447336980288732,-1.2190417759981091
13,1.5710830904946493,-2.630076816989637,0.5623462521114981,-0.4558916444810845,-0.9801645303107208,0.7410715929604388
14,0.7069334849702072,-0.017933046330971092,0.7834494637666237,-1.1137918079295224,-1.5186786415478697,-0.10751343165494814
15,0.06737772135126155,-2.1059338354658412,1.2475478547444852,-1.679560473301782,1.2968386870239614,1.4182265162073688
16,0.5613190080883435,-3.5580298770322076,1.8533890097847814,-0.45047223864734004,-1.2455469107811064,-0.0994081734654895
17,4.81950422127818,5.407808519579696,2.3626580332822393,3.7542884602029742,-2.417506883737311,-3.5162255869489676
18,-2.869041202597084,2.166044835935473,-1.4616691762481022,0.24881089108673843,-0.12240978292779933,-1.534873061011026
19,-3.005704511863869,1.499892815406686,0.3854841920874902,-1.7039952961885647,0.33838957251068574,-0.28513908867926635
20,-0.7526765447676006,-0.5178701033573945,-2.6960541473516723e-05,0.3801430578219533,1.0138844581151099,0.3933024341935433
21,-2.3838026722437875,0.520637124783475,-1.0061262130079578,0.3237087489532678,0.8129103426275549,-0.2967262605346734
22,1.377213483180271,-3.0559720490768827,1.1256406027626578,-0.494332032087778,0.9518866298801749,-0.22016657452897173
23,-3.012781089519107,3.3662756925988218,-0.6277087415884425,0.11728417734419679,0.14089956375910867,-1.2955974588832488
24,-1.3407982772048601,-0.8939554603971048,1.4451559848214535,-1.0025929271926972,-1.2749067729279207,0.3491338392083457
